orderId,guid,name,eun,manufacturer,catalogueNumber,serialNumber,qunatity,link,import,Procured for (from DL),systemGuid
22911688,453c0395-9801-4fc2-9fea-e133190da4d5,"PrÅ¯myslovÃ¡ kamera, Basler - acA1920-40gm, 1920 x 1200, 42 Hz",22090028,ATEsystem s.r.o.,,,1,order,,, 
22911688,453c0395-9801-4fc2-9fea-e133190da4d5,"PrÅ¯myslovÃ¡ kamera, Basler - acA1920-40gm, 1920 x 1200, 42 Hz",22090031,ATEsystem s.r.o.,,,1,order,,, 
22911688,453c0395-9801-4fc2-9fea-e133190da4d5,"PrÅ¯myslovÃ¡ kamera, Basler - acA1920-40gm, 1920 x 1200, 42 Hz",22090030,ATEsystem s.r.o.,,,1,order,,, 
22911697,1f479433-4d54-4562-a9a2-ccfcba22224d,Motorized Translation Stage 8MT30-50 ,22090025,STANDA-VILNIUS,8MT30-50,,1,order,y,11) BIOLAB,241ae6eb-439c-4fcd-aa4d-6e17084be1f3
22911697,1f479433-4d54-4562-a9a2-ccfcba22224d,Motorized Translation Stage 8MT30-50 ,22090027,STANDA-VILNIUS,8MT30-50,,1,order,y,11) BIOLAB,241ae6eb-439c-4fcd-aa4d-6e17084be1f3
22911703,fbdde967-f65a-4726-971e-93217395ee6e,Centering rings Aluminium /Viton DN1000 with anti-extrusion outer ring ,22090074,NEYCO s.a. VACUUM&MATERIALS ,,,1,order,,, 
22911703,fbdde967-f65a-4726-971e-93217395ee6e,Centering rings Aluminium /Viton DN1000 with anti-extrusion outer ring ,22090075,NEYCO s.a. VACUUM&MATERIALS ,,,1,order,,, 
22911719,c6828121-58ea-49cb-8110-2e6b22405bc1,"Ultrafast Laser Dispersing Prism Pair, CaF2 ",22090055,Thorlabs GMBH,AFS-CAF,,1,order,y,, 
22911719,c6828121-58ea-49cb-8110-2e6b22405bc1,"Ultrafast Laser Dispersing Prism Pair, Fused silica ",22090056,Thorlabs GMBH,AFS-FS,,1,order,y,, 
22911719,c6828121-58ea-49cb-8110-2e6b22405bc1,"Ultrafast Laser Dispersing Prism Pair, SF10 ",22090057,Thorlabs GMBH,AFS-SF10,,1,order,y,, 
22911738,4bf133d0-4140-4ccc-8220-4a7310fb4dd7,"PC-TS-KT, Prism compressor kit ",22090131,"MIT, spol. s r.o.",,,1,order,,, 
22911739,222cb81d-69cf-4502-bb21-1b544bfccdc8,"Visible Reflective Holographic Grating, 2400/mm, 50 mm x 50 mm x 9.5 mm",22090133,Thorlabs GmbH,GH50-24V ,,1,order,y,11) BIOLAB,241ae6eb-439c-4fcd-aa4d-6e17084be1f3
22911739,222cb81d-69cf-4502-bb21-1b544bfccdc8,"UV Reflective Holographic Grating, 3600/mm, 25 mm x 25 mm x 6 mm",22090132,Thorlabs GmbH,GH25-36U ,,2,order,y,11) BIOLAB,241ae6eb-439c-4fcd-aa4d-6e17084be1f3
22911753,96fd7d03-edf1-4890-8df6-9b3bd7f6b6b8,"L/2 waveplate, 1030nm, 40mm diam",22090122,Optoman,,,1,order,,, 
22911753,96fd7d03-edf1-4890-8df6-9b3bd7f6b6b8,"L/2 waveplate, 1030nm, 40mm diam",22090124,Optoman,,,1,order,,, 
22911753,96fd7d03-edf1-4890-8df6-9b3bd7f6b6b8,"L/2 waveplate, 1030nm, 40mm diam",22090121,Optoman,,,1,order,,, 
22911753,96fd7d03-edf1-4890-8df6-9b3bd7f6b6b8,"L/2 waveplate, 1030nm, 40mm diam",22090125,Optoman,,,1,order,,, 
22911753,96fd7d03-edf1-4890-8df6-9b3bd7f6b6b8,"L/2 waveplate, 1030nm, 40mm diam",22090123,Optoman,,,1,order,,, 
22911761,46be9866-70fa-4198-8b34-2ea0b2d9c241,"ICT-CF6-60.4-40-UHV-070 ICT, in DN/NW100CF, 60.4mm ID, 40mm axial, 70ns output pulse ",22090111,Bergoz Instrumentation,,,1,order,,, 
22911784,8a5c1063-426d-4bfc-a4e3-429a31f7d3a9,"Ø1"", SM1-Mounted N-BK7 Ground Glass Diffuser Kit, 5 Pieces",22090152,Thorlabs GmbH,DGK01,,1,order,y,09) E4,989d176e-9099-4722-b8c6-22d38d40cc20
22911786,fce4f6bd-8478-4393-83a3-e1b8fa6c3d0a,AS-110 Green Line 2 x cooling loop + quick connectors - VCH 02182 ,22090141,Vakuum servis s.r.o.,,,1,order,,, 
22911787,d77fa858-1a67-42e8-bddc-25b218289970,"Ø1"" Zero-Order Quarter-Wave Plate, SM1-Threaded Mount, 808 nm",22090149,Thorlabs GmbH,WPQ10M-808,,1,order,y,06) E1,a0c0fbab-160e-4cde-a525-45a8c6ad6274
22911787,cead5b85-1695-45b5-a35e-8091da041fd2,"Ø25.0 mm Mounted Wire Grid Polarizer, 250 nm to 4 µm",22090146,Thorlabs GmbH,WP25M-UB,,1,order,y,06) E1,a0c0fbab-160e-4cde-a525-45a8c6ad6274
22911787,cead5b85-1695-45b5-a35e-8091da041fd2,"Ø25.0 mm Mounted Wire Grid Polarizer, 250 nm to 4 µm",22090145,Thorlabs GmbH,WP25M-UB,,1,order,y,06) E1,a0c0fbab-160e-4cde-a525-45a8c6ad6274
22911791,2d8146fb-18d3-4118-aee8-44efa072ab0e,9067-COM-V-M vacuum compatible Linear Translation Stage,22090176,"MIT, spol. s r.o.",,,1,order,,, 
22911791,2d8146fb-18d3-4118-aee8-44efa072ab0e,9067-COM-V-M vacuum compatible Linear Translation Stage,22090174,"MIT, spol. s r.o.",,,1,order,,, 
22911791,2d8146fb-18d3-4118-aee8-44efa072ab0e,9067-COM-V-M vacuum compatible Linear Translation Stage,22090175,"MIT, spol. s r.o.",,,1,order,,, 
22911791,2d8146fb-18d3-4118-aee8-44efa072ab0e,9067-COM-V-M vacuum compatible Linear Translation Stage,22090173,"MIT, spol. s r.o.",,,1,order,,, 
22911791,2d8146fb-18d3-4118-aee8-44efa072ab0e,9067-COM-V-M vacuum compatible Linear Translation Stage,22090177,"MIT, spol. s r.o.",,,1,order,,, 
22911791,2d8146fb-18d3-4118-aee8-44efa072ab0e,9067-COM-V-M vacuum compatible Linear Translation Stage,22090179,"MIT, spol. s r.o.",,,1,order,,, 
22911791,2d8146fb-18d3-4118-aee8-44efa072ab0e,9067-COM-V-M vacuum compatible Linear Translation Stage,22090178,"MIT, spol. s r.o.",,,1,order,,, 
22911791,31a40e00-4b41-42c4-a1a8-95380c6dad12,9067-COM-V-M vacuum compatible Linear Translation Stage,22090182,"MIT, spol. s r.o.",,,1,order,,, 
22911791,31a40e00-4b41-42c4-a1a8-95380c6dad12,9067-COM-V-M vacuum compatible Linear Translation Stage,22090180,"MIT, spol. s r.o.",,,1,order,,, 
22911791,31a40e00-4b41-42c4-a1a8-95380c6dad12,9067-COM-V-M vacuum compatible Linear Translation Stage,22090181,"MIT, spol. s r.o.",,,1,order,,, 
22911791,31a40e00-4b41-42c4-a1a8-95380c6dad12,9067-COM-V-M vacuum compatible Linear Translation Stage,22090184,"MIT, spol. s r.o.",,,1,order,,, 
22911791,31a40e00-4b41-42c4-a1a8-95380c6dad12,9067-COM-V-M vacuum compatible Linear Translation Stage,22090183,"MIT, spol. s r.o.",,,1,order,,, 
22911806,61ca3920-426e-46e2-afb0-12e6bfac1a99,"UVFS flat beamsplitter dia.25.4mm, thickness 3.0mm, SQ 20-10s/d, SF l/10@633nm, parallelism 30",22090194,TOPAG Lasertechnik GmbH ,,,1,order,,, 
22911806,61ca3920-426e-46e2-afb0-12e6bfac1a99,"UVFS flat beamsplitter dia.25.4mm, thickness 3.0mm, SQ 20-10s/d, SF l/10@633nm, parallelism 30",22090195,TOPAG Lasertechnik GmbH ,,,1,order,,, 
22911807,fab1926f-6f35-4e69-9a40-a7144d6d9dd9,"TR-5550-20101 Bellows, DN 200 ISO-K Stainless steel, length 104 mm ",22090196,Pfeiffer Vacuum Austria GmbH,,,1,order,,, 
22911808,2a405b7c-76fb-45ad-bbce-dfe22e0b71b0,"BBO4070-SHG515(I)-AR : BBO crystal with size 4x4x7mm, AR coating @515/257nm",22090192,Newlight Photonics Ic.,,,1,order,,, 
22911831,87c61aa6-4369-4e91-bd9a-42e29bedffb9,FEMTOLINE Thin Plano-Convex Lens AR @ 700-900nm 110-1545ET+ARB800HT ,22100004,EKSMA OPTICS ,,,1,order,,, 
22911831,87c61aa6-4369-4e91-bd9a-42e29bedffb9,Laser Line Mirror on N-BK7 Substrate 037-0800 ,22100003,EKSMA OPTICS ,,,1,order,,, 
22911831,87c61aa6-4369-4e91-bd9a-42e29bedffb9,Laser Line Mirror on N-BK7 Substrate 037-0800 ,22100005,EKSMA OPTICS ,,,1,order,,, 
22911831,87c61aa6-4369-4e91-bd9a-42e29bedffb9,Laser Line Mirror on N-BK7 Substrate 037-0800 ,22100006,EKSMA OPTICS ,,,1,order,,, 
22911831,87c61aa6-4369-4e91-bd9a-42e29bedffb9,Laser Line Mirror on N-BK7 Substrate 037-0800 ,22100001,EKSMA OPTICS ,,,1,order,,, 
22911831,87c61aa6-4369-4e91-bd9a-42e29bedffb9,Laser Line Mirror on N-BK7 Substrate 037-0800 ,22100000,EKSMA OPTICS ,,,1,order,,, 
22911844,9a1fdfcb-586e-4a37-a01c-13f57e0e2245,MKS 910-22034 ,22090222,LABTECH s.r.o,,,1,order,,, 
22911844,9a1fdfcb-586e-4a37-a01c-13f57e0e2245,MKS 910-22034 ,22090220,LABTECH s.r.o,,,1,order,,, 
22911844,9a1fdfcb-586e-4a37-a01c-13f57e0e2245,MKS 910-22034 ,22090221,LABTECH s.r.o,,,1,order,,, 
22911844,9a1fdfcb-586e-4a37-a01c-13f57e0e2245,MKS 910-22034 ,22090203,LABTECH s.r.o,,,1,order,,, 
22911850,f7c38d2b-2719-45fb-926a-2aa3f85f7311,"420KTU250-G - Quick-access door, with sight glass, stainless steel, DN 250 CF ",22090206,Pfeiffer Vacuum Austria GmbH,,,1,order,,, 
22911864,009a75bd-2db1-4f59-ac28-9d97c75a50bd,"XT66-CUSTRAIL 66 mm Custom Length Construction Rail, M3 Tapped, Clear Anodized, length of 1638",22090160,Thorlabs GMBH,XT66-CUSTRAIL,,1,order,y,, 
22911864,009a75bd-2db1-4f59-ac28-9d97c75a50bd,"XT66-CUSTRAIL 66 mm Custom Length Construction Rail, M3 Tapped, Clear Anodized, length of 1638",22090162,Thorlabs GMBH,XT66-CUSTRAIL,,1,order,y,, 
22911864,009a75bd-2db1-4f59-ac28-9d97c75a50bd,"XT66-CUSTRAIL 66 mm Custom Length Construction Rail, M3 Tapped, Clear Anodized, length of 838",22090158,Thorlabs GMBH,XT66-CUSTRAIL,,1,order,y,, 
22911864,009a75bd-2db1-4f59-ac28-9d97c75a50bd,"XT66-CUSTRAIL 66 mm Custom Length Construction Rail, M3 Tapped, Clear Anodized, length of 838",22090156,Thorlabs GMBH,XT66-CUSTRAIL,,1,order,y,, 
22911877,57110576-e6db-422f-91a7-57948da1995a,"Ø3"" Mirror Mount, 3 Adjusters with Side Holes",22100016,Thorlabs GmbH,POLARIS-K3S5,,1,order,y,07) E2,b585ece4-5fa5-4930-afca-5f09ba744571
22911877,57110576-e6db-422f-91a7-57948da1995a,"Ø3"" Mirror Mount, 3 Adjusters with Side Holes",22100017,Thorlabs GmbH,POLARIS-K3S5,,1,order,y,07) E2,b585ece4-5fa5-4930-afca-5f09ba744571
22911910,5b359104-c3b1-45b7-a0af-f6c04318ee1e,BBO Crystals for Yb:KGW/KYW Frequency Conversion 6 x 6 mm; 0.55 mm; 32.5; 90; P/P@515-1030/343 nm; T,22100060,,BBO-634H ,,1,order,,, 
22911910,5b359104-c3b1-45b7-a0af-f6c04318ee1e,BBO Crystals for Yb:KGW/KYW Frequency Conversion 6 x 6 mm; 2 mm; ,22100059,,BBO-654H ,,1,order,,, 
22911921,beac25a3-b2b9-4644-9322-2507046d938c,Femtoline Thin Film Laser Polarizers (Round) UV FS; 25.4 mm,22100052,EKSMA OPTICS ,420-1248HE ,,1,order,,, 
22911921,beac25a3-b2b9-4644-9322-2507046d938c,Femtoline Thin Film Laser Polarizers (Round) UV FS; 25.4 mm,22100057,EKSMA OPTICS ,420-1248HE ,,1,order,,, 
22911921,beac25a3-b2b9-4644-9322-2507046d938c,Femtoline Thin Film Laser Polarizers (Round) UV FS; 25.4 mm; 3 mm; 343 nm,22100055,EKSMA OPTICS ,420-1242HE ,,1,order,,, 
22911921,beac25a3-b2b9-4644-9322-2507046d938c,Femtoline Thin Film Laser Polarizers (Round) UV FS; 25.4 mm; 3 mm; 515 nm,22100048,EKSMA OPTICS ,420-1244HE ,,1,order,,, 
22911921,beac25a3-b2b9-4644-9322-2507046d938c,Femtoline Thin Film Laser Polarizers (Round) UV FS; 25.4 mm; 3 mm; 515 nm,22100054,EKSMA OPTICS ,420-1244HE ,,1,order,,, 
22911921,beac25a3-b2b9-4644-9322-2507046d938c,Femtoline Thin Film Laser Polarizers (Round) UV FS; 25.4 mm; 3 mm; 515 nm,22100047,EKSMA OPTICS ,420-1244HE ,,1,order,,, 
22911921,beac25a3-b2b9-4644-9322-2507046d938c,Femtoline Zero Order Optically Contacted Wave Plates 1030 nm,22100053,EKSMA OPTICS ,460-4208 ,,1,order,,, 
22911921,beac25a3-b2b9-4644-9322-2507046d938c,Femtoline Zero Order Optically Contacted Wave Plates 1030 nm,22100058,EKSMA OPTICS ,460-4208 ,,1,order,,, 
22911921,beac25a3-b2b9-4644-9322-2507046d938c,Femtoline Zero Order Optically Contacted Wave Plates 1030 nm; ,22100056,EKSMA OPTICS ,460-4232 ,,1,order,,, 
22911921,beac25a3-b2b9-4644-9322-2507046d938c,Femtoline Zero Order Optically Contacted Wave Plates 1030 nm; ,22100050,EKSMA OPTICS ,460-4232 ,,1,order,,, 
22911921,beac25a3-b2b9-4644-9322-2507046d938c,Femtoline Zero Order Optically Contacted Wave Plates 1030 nm; ,22100049,EKSMA OPTICS ,460-4232 ,,1,order,,, 
22911921,beac25a3-b2b9-4644-9322-2507046d938c,Femtoline Zero Order Optically Contacted Wave Plates 343 nm,22100051,EKSMA OPTICS ,460-4241 ,,1,order,,, 
22911931,86eb8c3e-52d4-420c-a015-884b58f92c47,"Prï¾…ï½¯tokomï¾„å­‘ LVB-25-A G1"" ",22110404,"D-Ex Instruments, s.r.o.",,,1,order,,, 
22911931,86eb8c3e-52d4-420c-a015-884b58f92c47,"Prï¾…ï½¯tokomï¾„å­‘ LVB-25-A G1"" ",22110400,"D-Ex Instruments, s.r.o.",,,1,order,,, 
22911931,86eb8c3e-52d4-420c-a015-884b58f92c47,"Prï¾…ï½¯tokomï¾„å­‘ LVB-25-A G1"" ",22110396,"D-Ex Instruments, s.r.o.",,,1,order,,, 
22911934,ec71ce0a-2503-4af3-a688-e259fbf67f69,Circular Variable ND Filter; metallic coating; optical density 0 - 1; outer diam. 25.0mm,22100066,"MIT, spol. s r.o.",25FS01DV.1,,1,order,,, 
22911934,ec71ce0a-2503-4af3-a688-e259fbf67f69,"Circular Variable ND Filter; metallic coating; optical density 0 - 1; outer diam. 50.0mm, inside dia",22100067,"MIT, spol. s r.o.",50FS01DV.1,,1,order,,, 
22911934,ec71ce0a-2503-4af3-a688-e259fbf67f69,Compact ND Filter Rotator; for circular variable filters with inner diameter 7.5mm,22100068,"MIT, spol. s r.o.","FR-CV-75,",,2,order,,, 
22911934,ec71ce0a-2503-4af3-a688-e259fbf67f69,Concave broadband mirror; metallic mirror; UV enhanced aluminium coating,22100064,"MIT, spol. s r.o.",20DC2000AL,,1,order,,, 
22911934,ec71ce0a-2503-4af3-a688-e259fbf67f69,Concave broadband mirror; metallic mirror; UV enhanced aluminium coating,22100069,"MIT, spol. s r.o.",20DC2000AL,,1,order,,, 
22911934,ec71ce0a-2503-4af3-a688-e259fbf67f69,Dichroic Short-Pass Filter; cut-off wavelength 1000 ? 10nm; min. transm. range T(avg pol) > 91% 465 ,22100065,"MIT, spol. s r.o.",10SWF-1000-C,,1,order,,, 
22911934,ec71ce0a-2503-4af3-a688-e259fbf67f69,Plane grating; 2400g/mm plane holographic reflection grating ,22100070,"MIT, spol. s r.o.",33010FL01-430H,,1,order,,, 
22911934,ec71ce0a-2503-4af3-a688-e259fbf67f69,Plane grating; 2400g/mm plane holographic reflection grating ,22100071,"MIT, spol. s r.o.",33010FL01-430H,,1,order,,, 
22911962,7ff91219-5c67-4f15-b863-5e0199b9dad2,"Low Distortion Ø2"" Mirror Mount, 3 Adjusters",22100089,Thorlabs GmbH,POLARIS-K2F ,,1,order,y,07) E2,b585ece4-5fa5-4930-afca-5f09ba744571
22911962,7ff91219-5c67-4f15-b863-5e0199b9dad2,"Low Distortion Ø2"" Mirror Mount, 3 Adjusters",22100088,Thorlabs GmbH,POLARIS-K2F ,,1,order,y,07) E2,b585ece4-5fa5-4930-afca-5f09ba744571
22911962,7ff91219-5c67-4f15-b863-5e0199b9dad2,"Low Distortion Ø2"" Mirror Mount, 3 Adjusters",22100087,Thorlabs GmbH,POLARIS-K2F ,,1,order,y,07) E2,b585ece4-5fa5-4930-afca-5f09ba744571
22911967,1e6daa3f-d802-4ad8-8a4a-15be2c21acaf,""" Low GDD, High Energy Mirror, 950 nm -1170 nm ",22100127,Thorlabs GMBH,UM10-45B ,,1,order,y,, 
22911967,1e6daa3f-d802-4ad8-8a4a-15be2c21acaf,"1"" low-GDD mirror, 460-590nm, 45deg AOI ",22100130,Thorlabs GMBH,UM10-45G ,,1,order,y,, 
22911967,1e6daa3f-d802-4ad8-8a4a-15be2c21acaf,"Self-Contained 25 mm Translation Stage, M6 x 1.0 Taps",22100126,Thorlabs GmbH,LX10/M,,1,order,y,11) BIOLAB,241ae6eb-439c-4fcd-aa4d-6e17084be1f3
22911967,1e6daa3f-d802-4ad8-8a4a-15be2c21acaf,"Self-Contained XY 25 mm Translation Stage, M6 x 1.0 Taps",22100128,Thorlabs GmbH,LX20/M,,1,order,y,11) BIOLAB,241ae6eb-439c-4fcd-aa4d-6e17084be1f3
22911978,84b538a3-691b-4d20-b28d-462c632287b4,Vacuum micrometer BM11.10V6 travel 10mm ,22100160,"MIT, spol. s r.o.",,,1,order,,, 
22911978,84b538a3-691b-4d20-b28d-462c632287b4,Vacuum micrometer BM11.10V6 travel 10mm ,22100164,"MIT, spol. s r.o.",,,1,order,,, 
22911978,84b538a3-691b-4d20-b28d-462c632287b4,Vacuum micrometer BM11.10V6 travel 10mm ,22100165,"MIT, spol. s r.o.",,,1,order,,, 
22911978,84b538a3-691b-4d20-b28d-462c632287b4,Vacuum micrometer BM11.10V6 travel 10mm ,22100163,"MIT, spol. s r.o.",,,1,order,,, 
22911978,84b538a3-691b-4d20-b28d-462c632287b4,Vacuum micrometer BM11.16V6 travel 16mm ,22100176,"MIT, spol. s r.o.",,,1,order,,, 
22911978,84b538a3-691b-4d20-b28d-462c632287b4,Vacuum micrometer BM11.16V6 travel 16mm ,22100184,"MIT, spol. s r.o.",,,1,order,,, 
22911978,84b538a3-691b-4d20-b28d-462c632287b4,Vacuum micrometer BM11.16V6 travel 16mm ,22100182,"MIT, spol. s r.o.",,,1,order,,, 
22911978,84b538a3-691b-4d20-b28d-462c632287b4,Vacuum micrometer BM11.16V6 travel 16mm ,22100180,"MIT, spol. s r.o.",,,1,order,,, 
22911978,84b538a3-691b-4d20-b28d-462c632287b4,Vacuum micrometer BM11.16V6 travel 16mm ,22100186,"MIT, spol. s r.o.",,,1,order,,, 
22911978,84b538a3-691b-4d20-b28d-462c632287b4,Vacuum micrometer BM11.16V6 travel 16mm ,22100183,"MIT, spol. s r.o.",,,1,order,,, 
22911978,84b538a3-691b-4d20-b28d-462c632287b4,Vacuum micrometer BM11.16V6 travel 16mm ,22100162,"MIT, spol. s r.o.",,,1,order,,, 
22911978,84b538a3-691b-4d20-b28d-462c632287b4,Vacuum micrometer BM17.25V6 travel 25mm ,22100187,"MIT, spol. s r.o.",,,1,order,,, 
22911978,84b538a3-691b-4d20-b28d-462c632287b4,Vacuum micrometer BM17.25V6 travel 25mm ,22100200,"MIT, spol. s r.o.",,,1,order,,, 
22911978,84b538a3-691b-4d20-b28d-462c632287b4,Vacuum micrometer BM17.25V6 travel 25mm ,22100194,"MIT, spol. s r.o.",,,1,order,,, 
22911978,84b538a3-691b-4d20-b28d-462c632287b4,Vacuum micrometer BM17.25V6 travel 25mm ,22100198,"MIT, spol. s r.o.",,,1,order,,, 
22911978,84b538a3-691b-4d20-b28d-462c632287b4,Vacuum micrometer BM17.25V6 travel 25mm ,22100192,"MIT, spol. s r.o.",,,1,order,,, 
22911978,84b538a3-691b-4d20-b28d-462c632287b4,Vacuum micrometer BM17.25V6 travel 25mm ,22100205,"MIT, spol. s r.o.",,,1,order,,, 
22911978,84b538a3-691b-4d20-b28d-462c632287b4,Vacuum micrometer BM17.25V6 travel 25mm ,22100188,"MIT, spol. s r.o.",,,1,order,,, 
22911978,84b538a3-691b-4d20-b28d-462c632287b4,Vacuum micrometer BM17.25V6 travel 25mm ,22100201,"MIT, spol. s r.o.",,,1,order,,, 
22911978,84b538a3-691b-4d20-b28d-462c632287b4,Vacuum micrometer BM17.25V6 travel 25mm ,22100197,"MIT, spol. s r.o.",,,1,order,,, 
22911978,84b538a3-691b-4d20-b28d-462c632287b4,Vacuum micrometer BM17.25V6 travel 25mm ,22100199,"MIT, spol. s r.o.",,,1,order,,, 
22911978,84b538a3-691b-4d20-b28d-462c632287b4,Vacuum micrometer BM17.25V6 travel 25mm ,22100166,"MIT, spol. s r.o.",,,1,order,,, 
22911978,84b538a3-691b-4d20-b28d-462c632287b4,Vacuum micrometer BM17.25V6 travel 25mm ,22100196,"MIT, spol. s r.o.",,,1,order,,, 
22911978,84b538a3-691b-4d20-b28d-462c632287b4,Vacuum micrometer BM17.25V6 travel 25mm ,22100203,"MIT, spol. s r.o.",,,1,order,,, 
22911978,84b538a3-691b-4d20-b28d-462c632287b4,Vacuum micrometer BM17.25V6 travel 25mm ,22100191,"MIT, spol. s r.o.",,,1,order,,, 
22911999,dbe1299e-e384-4f3c-ad9c-0998f56f6de5,El. sï¾ƒï½­tovï¾ƒï½© konektory k vï¾ƒï½½vï¾„å­¥ï¾ƒï½¡m GXS 160/1750 ,22100207,"Edwards, s.r.o.",,,1,order,,, 
22911999,dbe1299e-e384-4f3c-ad9c-0998f56f6de5,El. sï¾ƒï½­tovï¾ƒï½© konektory k vï¾ƒï½½vï¾„å­¥ï¾ƒï½¡m GXS 160/1750 ,22100208,"Edwards, s.r.o.",,,1,order,,, 
22912001,b1d58677-502f-4678-8418-a1055c560e32,sada 10 ks vrtÃ¡kÅ¯,22100399,WEGSTR s.r.o.,,,1,order,,, 
22912012,4de7f8de-f15d-416a-9002-257f4e524ffc,Solenoid ventil DN25 SS EPDM ,22100150,Famaga,,,1,order,,, 
22912012,4de7f8de-f15d-416a-9002-257f4e524ffc,Solenoid ventil DN25 SS EPDM ,22100155,Famaga,,,1,order,,, 
22912012,4de7f8de-f15d-416a-9002-257f4e524ffc,Solenoid ventil DN25 SS EPDM ,22100154,Famaga,,,1,order,,, 
22912012,4de7f8de-f15d-416a-9002-257f4e524ffc,Solenoid ventil DN25 SS EPDM ,22100156,Famaga,,,1,order,,, 
22912012,4de7f8de-f15d-416a-9002-257f4e524ffc,Solenoid ventil DN25 SS EPDM ,22100157,Famaga,,,1,order,,, 
22912012,4de7f8de-f15d-416a-9002-257f4e524ffc,Solenoid ventil DN25 SS EPDM ,22100158,Famaga,,,1,order,,, 
22912012,4de7f8de-f15d-416a-9002-257f4e524ffc,"Solenoid ventil G1"" SS EPDM ",22100153,Famaga,,,10,order,,, 
22912012,4de7f8de-f15d-416a-9002-257f4e524ffc,"Solenoid ventil G1.1/2"" SS EPDM ",22100147,Famaga,,,1,order,,, 
22912012,4de7f8de-f15d-416a-9002-257f4e524ffc,"Solenoid ventil G1.1/2"" SS EPDM ",22100146,Famaga,,,1,order,,, 
22912012,4de7f8de-f15d-416a-9002-257f4e524ffc,"Solenoid ventil G1.1/2"" SS EPDM ",22100152,Famaga,,,1,order,,, 
22912012,4de7f8de-f15d-416a-9002-257f4e524ffc,"Solenoid ventil G1.1/2"" SS EPDM ",22100151,Famaga,,,1,order,,, 
22912012,4de7f8de-f15d-416a-9002-257f4e524ffc,"Solenoid ventil G1.1/2"" SS EPDM ",22100149,Famaga,,,1,order,,, 
22912012,4de7f8de-f15d-416a-9002-257f4e524ffc,"Solenoid ventil G1.1/2"" SS EPDM ",22100148,Famaga,,,1,order,,, 
22912027,a5e32730-b370-4999-8c83-cf1c5ef08de4,"10 Pack of Ã˜2"" Protected Silver Mirror",22100219,Thorlabs GMBH,PF20-03-P01-10,,1,order,y,, 
22912027,a5e32730-b370-4999-8c83-cf1c5ef08de4,Beam Trap,22100217,Thorlabs GMBH,BT600/M,,1,order,y,, 
22912033,c4a9ea53-dd76-4ae9-a78b-d9f8176d492a,USB Controller Hub and Power Supply for Three K-Cubes or T-Cubes,22100140,Thorlabs GmbH,KCH301,,1,order,y,06) E1,a0c0fbab-160e-4cde-a525-45a8c6ad6274
22912033,c4a9ea53-dd76-4ae9-a78b-d9f8176d492a,K-Cube Solenoid Controller (Power Supply Not Included),22100141,Thorlabs GmbH,KSC101,,1,order,y,06) E1,a0c0fbab-160e-4cde-a525-45a8c6ad6274
22912033,c4a9ea53-dd76-4ae9-a78b-d9f8176d492a,K-Cube Solenoid Controller (Power Supply Not Included),22100142,Thorlabs GmbH,KSC101,,1,order,y,06) E1,a0c0fbab-160e-4cde-a525-45a8c6ad6274
22912033,c4a9ea53-dd76-4ae9-a78b-d9f8176d492a,"Optical Beam Shutter with 10' Long Cable, Ø1"" Aperture, Metric",22100143,Thorlabs GmbH,SH1/M,,1,order,y,06) E1,a0c0fbab-160e-4cde-a525-45a8c6ad6274
22912033,c4a9ea53-dd76-4ae9-a78b-d9f8176d492a,"Optical Beam Shutter with 10' Long Cable, Ø1"" Aperture, Metric",22100144,Thorlabs GmbH,SH1/M,,1,order,y,06) E1,a0c0fbab-160e-4cde-a525-45a8c6ad6274
22912034,ede0ee9d-9976-4d9c-9418-8f38cac4a62f, linear stage ,22100397,"MIT, spol. s r.o.",M-461-X-M,,1,order,y,, 
22912034,ede0ee9d-9976-4d9c-9418-8f38cac4a62f,Kinematic flip mount ,22100394,"MIT, spol. s r.o.",M-PS-KF ,,1,order,,, 
22912034,ede0ee9d-9976-4d9c-9418-8f38cac4a62f,Kinematic gimbal optic mount ,22100396,"MIT, spol. s r.o.",U100-G2K ,,2,order,,, 
22912034,ede0ee9d-9976-4d9c-9418-8f38cac4a62f,Vernier micrometer ,22100395,"MIT, spol. s r.o.",SM-13 ,,1,order,,, 
22912045,e0e936b3-716a-4677-bd13-3a3d468d4b79,"Zï¾ƒï½¡kladnï¾ƒï½­ deska dle vï¾ƒï½½kresu 359811, materiï¾ƒï½¡l nerez 1.4301 ",22110066,Martin Vyskoï¾„çµžl ,,,1,order,,, 
22912045,e0e936b3-716a-4677-bd13-3a3d468d4b79,"Zï¾ƒï½¡kladnï¾ƒï½­ deska dle vï¾ƒï½½kresu 359811, materiï¾ƒï½¡l nerez 1.4301 ",22110070,Martin Vyskoï¾„çµžl ,,,1,order,,, 
22912053,fdee5396-2524-4573-a89a-aa98ad0f0346,peak_hold_15V circuit board ,22120118,EverMAX s.r.o.,,,1,order,,, 
22912053,fdee5396-2524-4573-a89a-aa98ad0f0346,peak_hold_15V circuit board ,22120119,EverMAX s.r.o.,,,1,order,,, 
22912058,cdec5433-d9f2-4697-b8c5-9817d95daf4b,M Plan Apo NIR 10X ,22100249,ATEsystem s.r.o.,,,1,order,,, 
